civ1 dev,civ1 arms,civ1 agg,civ1 com,civ2 dev,civ2 arms,civ2 agg,civ2 com,dist,rounds,outcome
1,0.2,0.8,1,1,0.2,0.65,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.8,1,1,0.2,0.7,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.8,1,1,0.2,0.75,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.8,1,1,0.2,0.8,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.8,1,1,0.2,0.85,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.8,1,1,0.2,0.9,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.8,1,1,0.2,0.95,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.85,1,1,0.2,0.05,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.85,1,1,0.2,0.1,1,5,6,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.15,1,5,3,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.2,1,5,2,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.25,1,5,3,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.3,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.35,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.4,1,5,3,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.45,1,5,5,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.5,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.85,1,1,0.2,0.55,1,5,3,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.6,1,5,1,Everyone Has Died
1,0.2,0.85,1,1,0.2,0.65,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.85,1,1,0.2,0.7,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.85,1,1,0.2,0.75,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.8,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.85,1,1,0.2,0.85,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.85,1,1,0.2,0.9,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.85,1,1,0.2,0.95,1,5,3,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.05,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.1,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.15,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.2,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.25,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.3,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.35,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.4,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.45,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.5,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.55,1,5,1,Everyone Has Died
1,0.2,0.9,1,1,0.2,0.6,1,5,5,Civ 1 Annihilates Civ 2
1,0.2,0.9,1,1,0.2,0.65,1,5,5,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.7,1,5,7,Civ 1 Annihilates Civ 2
1,0.2,0.9,1,1,0.2,0.75,1,5,1,Everyone Has Died
1,0.2,0.9,1,1,0.2,0.8,1,5,4,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.85,1,5,2,Civ 1 Annihilates Civ 2
1,0.2,0.9,1,1,0.2,0.9,1,5,6,Civ 2 Annihilates Civ 1
1,0.2,0.9,1,1,0.2,0.95,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.95,1,1,0.2,0,1,5,2,Civ 1 Annihilates Civ 2
1,0.2,0.95,1,1,0.2,0.05,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.95,1,1,0.2,0.1,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.95,1,1,0.2,0.15,1,5,1,Civ 1 Annihilates Civ 2
1,0.2,0.95,1,1,0.2,0.2,1,5,5,Civ 2 Annihilates Civ 1
1,0.2,0.95,1,1,0.2,0.25,1,5,1,Civ 2 Annihilates Civ 1
1,0.2,0.95,1,1,0.2,0.3,1,5,2,Civ 2 Annihilates Civ 1
1,0.2,0.95,1,1,0.2,0.35,1,5,5,Civ 2 Annihilates Civ 1
1,0.2,0.95,1,1,0.2,0.4,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.45,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.5,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.55,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.6,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.65,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.7,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.75,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.8,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.85,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.9,1,5,25,Trust Established
1,0.2,0.95,1,1,0.2,0.95,1,5,25,Trust Established
